,TARGET_CLASS,criterion,configuration_id,Random_Seed,Total_Goals,Total_Branches,Lines,Covered_Goals,Generations,Statements_Executed,Fitness_Evaluations,Tests_Executed,Total_Time,Size,Result_Size,Length,Result_Length,Total_Branches_Real,Coverage,BranchCoverage,CoverageTimeline_T1,CoverageTimeline_T2,CoverageTimeline_T3,CoverageTimeline_T4,CoverageTimeline_T5,CoverageTimeline_T6,CoverageTimeline_T7,CoverageTimeline_T8,CoverageTimeline_T9,CoverageTimeline_T10,CoverageTimeline_T11,CoverageTimeline_T12,CoverageTimeline_T13,CoverageTimeline_T14,CoverageTimeline_T15,CoverageTimeline_T16,CoverageTimeline_T17,CoverageTimeline_T18
1881,org.quickserver.net.server.impl.NonBlockingClientHandler,BRANCH,branch_180,934336949,501,482,45,75,655,109790,0,33901,260581,40,48,103,161,482,0.1497005988023952,0.1497005988023952,0.0818363273453093,0.1087795689494073,0.1127204461245991,0.1155725724703919,0.1261944134130795,0.1377245508982036,0.1384927197060879,0.1397205588822355,0.1403777547459956,0.1422203212622374,0.1441964555737011,0.1457085828343313,0.1457085828343313,0.1457085828343313,0.1457994818754655,0.1477045908183632,0.1477045908183632,0.1480032061860531
1882,org.quickserver.net.server.impl.NonBlockingClientHandler,BRANCH,branch_180,1345469185,501,482,45,74,507,86057,0,26197,266567,37,45,92,163,482,0.1477045908183632,0.1477045908183632,0.0758483033932135,0.1080811455512696,0.1314444852004925,0.1317365269461078,0.1317819674300866,0.1337325349301397,0.1337325349301397,0.1337325349301397,0.1426050821489464,0.1437125748502994,0.1437125748502994,0.1437125748502994,0.1437125748502994,0.1437125748502994,0.1445078706256917,0.1457085828343313,0.146005618178254,0.1477045908183632
1883,org.quickserver.net.server.impl.NonBlockingClientHandler,BRANCH,branch_180,2337369607,501,482,45,69,550,89788,0,28453,279310,34,42,78,102,482,0.1397205588822355,0.1377245508982036,0.0638722554890219,0.0905360927776694,0.1097804391217564,0.109921057286503,0.1117764471057884,0.1128216008927027,0.1279377224083556,0.1317506407362548,0.1337325349301397,0.1337325349301397,0.1337325349301397,0.1375827547438022,0.1377245508982036,0.1377245508982036,0.138882473482208,0.1397205588822355,0.1397205588822355,0.1397205588822355
1884,org.quickserver.net.server.impl.NonBlockingClientHandler,BRANCH,branch_180,444254461,501,482,45,69,689,115790,0,35672,272877,34,41,75,111,482,0.1377245508982036,0.1377245508982036,0.0898203592814371,0.1097804391217564,0.1097804391217564,0.1097804391217564,0.1105186536679617,0.1117764471057884,0.1200845971608185,0.1357285429141716,0.1357285429141716,0.1357285429141716,0.1362589311822215,0.1377245508982036,0.1377245508982036,0.1377245508982036,0.1377245508982036,0.1377245508982036,0.1377245508982036,0.1377245508982036
1885,org.quickserver.net.server.impl.NonBlockingClientHandler,BRANCH,branch_180,51150987,501,482,45,68,413,68600,0,21388,283961,33,40,71,95,482,0.1357285429141716,0.1357285429141716,0.0758483033932135,0.081129775846537,0.1035543770718582,0.1084773955919919,0.1097804391217564,0.1097804391217564,0.1212140119182763,0.1289795310094663,0.1297405189620758,0.1297405189620758,0.1297405189620758,0.1297405189620758,0.1313031203134864,0.1337325349301397,0.1337325349301397,0.1340954274156434,0.1357285429141716,0.1357285429141716
1886,org.quickserver.net.server.impl.NonBlockingClientHandler,BRANCH,branch_180,394771611,501,482,45,72,581,98436,0,29946,281178,35,42,87,128,482,0.1437125748502994,0.1437125748502994,0.0798403193612774,0.1011991656959785,0.1120938665232677,0.1181935121254426,0.1217564870259481,0.1217564870259481,0.1224669037358665,0.1288581885588968,0.1407405945276563,0.1437125748502994,0.1437125748502994,0.1437125748502994,0.1437125748502994,0.1437125748502994,0.1437125748502994,0.1437125748502994,0.1437125748502994,0.1437125748502994
1887,org.quickserver.util.xmlreader.QuickServerConfig,BRANCH,branch_180,1161162780,69,54,17,63,904,200366,0,47163,213316,22,31,71,92,54,0.9130434782608696,0.9130434782608696,0.7022067810044543,0.8851396754588676,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696
1888,org.quickserver.util.xmlreader.QuickServerConfig,BRANCH,branch_180,1282276237,69,54,17,63,554,125038,0,28931,207556,23,33,73,98,54,0.9130434782608696,0.9130434782608696,0.8056443451528518,0.8909351645959684,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696
1889,org.quickserver.util.xmlreader.QuickServerConfig,BRANCH,branch_180,3545695423,69,54,17,63,312,71801,0,16301,206959,22,31,72,95,54,0.9130434782608696,0.9130434782608696,0.7859126434659528,0.8981272025651701,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696
1890,org.quickserver.util.xmlreader.QuickServerConfig,BRANCH,branch_180,1570199282,69,54,17,63,811,182453,0,42444,204635,23,32,71,93,54,0.9130434782608696,0.9130434782608696,0.8370873402560555,0.8859136188729456,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696
1891,org.quickserver.util.xmlreader.QuickServerConfig,BRANCH,branch_180,2735985530,69,54,17,63,941,210922,0,49167,209912,23,34,74,99,54,0.9130434782608696,0.9130434782608696,0.7681159420289855,0.8432235511217192,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696
1892,org.quickserver.util.xmlreader.QuickServerConfig,BRANCH,branch_180,1826973159,69,54,17,63,730,161704,0,38213,204270,23,33,73,96,54,0.9130434782608696,0.9130434782608696,0.667116955588413,0.9020838937979844,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696
1893,org.quickserver.util.xmlreader.QuickServerConfig,BRANCH,branch_180,2491348308,69,54,17,63,394,89228,0,20582,216809,22,33,69,99,54,0.9130434782608696,0.9130434782608696,0.7101449275362319,0.8068620730246439,0.8761300322409532,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696
1894,org.quickserver.util.xmlreader.QuickServerConfig,BRANCH,branch_180,2328671714,69,54,17,63,683,154355,0,35722,216569,23,31,73,91,54,0.9130434782608696,0.9130434782608696,0.7679460241283419,0.8647396257769682,0.903733703245033,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696
1895,org.quickserver.util.xmlreader.QuickServerConfig,BRANCH,branch_180,3668139874,69,54,17,63,652,146428,0,34101,218108,22,31,72,93,54,0.9130434782608696,0.9130434782608696,0.7921399925798986,0.8327192578930549,0.8606540124513422,0.8862590767061067,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696
1896,org.quickserver.util.xmlreader.QuickServerConfig,BRANCH,branch_180,854287815,69,54,17,63,530,115886,0,27722,214440,22,31,71,93,54,0.9130434782608696,0.9130434782608696,0.7221606998678682,0.8734167889621679,0.9002525559284699,0.9118217693260816,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696
1897,edu.mscd.cs.jclo.JCLO,BRANCH,branch_180,3670198087,133,110,37,0,1634,775898,0,77003,192497,0,48,0,168,110,0.8045112781954887,1.0,0.5145207651898107,0.6021943993463748,0.6090225563909775,0.6090225563909775,0.6090225563909775,0.62009831119482,0.6240601503759399,0.6240601503759399,0.6240601503759399,0.6240601503759399,0.6240601503759399,0.6240601503759399,0.6240601503759399,0.7139729975934411,0.788837691518824,0.8045112781954887,0.8045112781954887,0.8045112781954887
1898,edu.mscd.cs.jclo.JCLO,BRANCH,branch_180,2331211759,133,110,37,95,1449,780789,0,73817,198497,33,48,98,164,110,0.7142857142857143,0.7142857142857143,0.497379780229814,0.5682709019177999,0.6061953948010457,0.6165413533834586,0.6165413533834586,0.6165413533834586,0.6165413533834586,0.6165413533834586,0.622095206120554,0.6240601503759399,0.6240601503759399,0.6240601503759399,0.6614107608403057,0.6924329062147836,0.7096285545558864,0.7142857142857143,0.7142857142857143,0.7142857142857143
1899,edu.mscd.cs.jclo.JCLO,BRANCH,branch_180,875633391,133,110,37,83,1047,539688,0,53488,200303,31,44,83,145,110,0.6240601503759399,0.6240601503759399,0.5134192002809322,0.5846356788751897,0.6088503814819604,0.6165413533834586,0.6219473377137434,0.6240601503759399,0.6240601503759399,0.6240601503759399,0.6240601503759399,0.6240601503759399,0.6240601503759399,0.6240601503759399,0.6240601503759399,0.6240601503759399,0.6240601503759399,0.6240601503759399,0.6240601503759399,0.6240601503759399
1900,edu.mscd.cs.jclo.JCLO,BRANCH,branch_180,1997260843,133,110,37,92,941,466837,0,48117,199017,32,43,91,156,110,0.6917293233082706,0.6917293233082706,0.5153519703482023,0.5776713502047925,0.5789473684210527,0.6346950263358931,0.671196332615015,0.688823472142846,0.6917293233082706,0.6917293233082706,0.6917293233082706,0.6917293233082706,0.6917293233082706,0.6917293233082706,0.6917293233082706,0.6917293233082706,0.6917293233082706,0.6917293233082706,0.6917293233082706,0.6917293233082706
1901,edu.mscd.cs.jclo.JCLO,BRANCH,branch_180,238288974,133,110,37,83,888,460070,0,45217,201854,30,44,85,156,110,0.6240601503759399,0.6240601503759399,0.5233628626020497,0.5714285714285714,0.5714285714285714,0.6078637718731663,0.6165413533834586,0.6165413533834586,0.6165413533834586,0.6165413533834586,0.6165413533834586,0.6165413533834586,0.6220129123087187,0.6240601503759399,0.6240601503759399,0.6240601503759399,0.6240601503759399,0.6240601503759399,0.6240601503759399,0.6240601503759399
1902,edu.mscd.cs.jclo.JCLO,BRANCH,branch_180,830714288,133,110,37,95,1473,709822,0,75351,208712,33,47,105,158,110,0.7142857142857143,0.7142857142857143,0.4386977544872281,0.555504174995683,0.665942688993204,0.6917293233082706,0.703162422696996,0.7124214942555317,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143
1903,edu.mscd.cs.jclo.JCLO,BRANCH,branch_180,1538652557,133,110,37,101,1154,577805,0,59161,214708,34,48,110,171,110,0.7593984962406015,0.7593984962406015,0.406327327513457,0.5795025235354758,0.6180217918175888,0.6240601503759399,0.6546179035404968,0.6766917293233082,0.6766917293233082,0.7227903156945993,0.7593984962406015,0.7593984962406015,0.7593984962406015,0.7593984962406015,0.7593984962406015,0.7593984962406015,0.7593984962406015,0.7593984962406015,0.7593984962406015,0.7593984962406015
1904,edu.mscd.cs.jclo.JCLO,BRANCH,branch_180,514732810,133,110,37,81,913,459000,0,46504,203538,29,46,85,166,110,0.7819548872180451,0.6090225563909775,0.4785862477771191,0.5639097744360902,0.575192777812707,0.5789473684210527,0.5789473684210527,0.5996653660600741,0.6090225563909775,0.6090225563909775,0.6140703941905794,0.6165413533834586,0.6165413533834586,0.6165413533834586,0.7236324415159158,0.7819548872180451,0.7819548872180451,0.7819548872180451,0.7819548872180451,0.7819548872180451
1905,Client,BRANCH,branch_180,1156928236,350,304,72,2,1037,94536,0,53767,229718,2,2,3,38,304,0.0057142857142857,0.0057142857142857,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.005078527121552
1906,Client,BRANCH,branch_180,1611317159,350,304,72,1,798,72440,0,41393,213605,1,1,2,2,304,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428
1907,Client,BRANCH,branch_180,1028644800,350,304,72,2,1085,83034,0,56327,208733,2,2,3,11,304,0.0057142857142857,0.0057142857142857,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0052966927733506
1908,Client,BRANCH,branch_180,2805402360,350,304,72,1,906,68476,0,46993,215927,1,1,2,2,304,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428
1909,Client,BRANCH,branch_180,2354006329,350,304,72,2,886,67350,0,46010,212595,2,2,3,8,304,0.0057142857142857,0.0057142857142857,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0052066148635186
1910,Client,BRANCH,branch_180,3048440196,350,304,72,1,862,65159,0,44682,213050,1,1,2,2,304,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428
1911,Client,BRANCH,branch_180,112728547,350,304,72,1,875,66754,0,45432,231727,1,1,1,1,304,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428
1912,Client,BRANCH,branch_180,361841936,350,304,72,1,922,69638,0,47774,226903,1,1,2,2,304,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428
1913,Client,BRANCH,branch_180,1185789047,350,304,72,2,661,51370,0,34303,251629,2,2,2,10,304,0.0057142857142857,0.0057142857142857,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0047477987850658
1914,Client,BRANCH,branch_180,1022792386,350,304,72,2,773,58401,0,40119,227019,2,2,2,6,304,0.0057142857142857,0.0057142857142857,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0028571428571428,0.0049579987810371
1915,MP3,BRANCH,branch_180,3276368095,11,10,2,2,209,56464,0,10749,189227,1,2,2,3,10,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818
1916,MP3,BRANCH,branch_180,363810815,11,10,2,2,191,53516,0,9844,189323,1,2,2,3,10,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818
1917,MP3,BRANCH,branch_180,329200114,11,10,2,2,234,63314,0,12057,193090,1,2,2,3,10,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818
1918,MP3,BRANCH,branch_180,2892951422,11,10,2,2,227,63251,0,11753,187994,1,2,2,3,10,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818
1919,MP3,BRANCH,branch_180,2729971349,11,10,2,2,213,58109,0,10988,186602,1,2,2,3,10,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818
1920,MP3,BRANCH,branch_180,1691159987,11,10,2,2,229,61087,0,11802,186413,1,2,2,3,10,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818
1921,MP3,BRANCH,branch_180,530342299,11,10,2,2,227,60483,0,11697,189722,1,2,2,3,10,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818
1922,MP3,BRANCH,branch_180,2076043791,11,10,2,2,225,60404,0,11602,189496,1,2,2,3,10,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818
1923,MP3,BRANCH,branch_180,3836203793,11,10,2,2,224,60016,0,11537,190942,1,2,2,3,10,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818
1924,MP3,BRANCH,branch_180,3517776360,11,10,2,2,191,51422,0,9847,191611,1,2,2,3,10,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818
1925,org.heal.module.search.AdvSearchDAO,BRANCH,branch_180,1821021188,175,172,9,151,782,406895,0,40408,260888,31,54,137,252,172,0.8628571428571429,0.8628571428571429,0.5260749726928351,0.6971405879933628,0.7594378638827545,0.7714285714285715,0.7933578275193536,0.827402375447012,0.8388491747296528,0.8457142857142858,0.8501009636789268,0.8593526473526474,0.8628571428571429,0.8628571428571429,0.8628571428571429,0.8628571428571429,0.8628571428571429,0.8628571428571429,0.8628571428571429,0.8628571428571429
1926,org.heal.module.search.AdvSearchDAO,BRANCH,branch_180,292519966,175,172,9,152,602,307837,0,31069,220852,29,52,141,268,172,0.8685714285714285,0.8685714285714285,0.6041667423485606,0.7048028422299223,0.7455599647266314,0.7627932383162082,0.7657142857142857,0.7657142857142857,0.8014019290772059,0.8401984781493853,0.8514285714285714,0.8550972632517697,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8637648375938338,0.8685714285714285,0.8685714285714285,0.8685714285714285,0.8685714285714285
1927,org.heal.module.search.AdvSearchDAO,BRANCH,branch_180,4283075778,175,172,9,151,687,377096,0,35544,223224,29,55,139,267,172,0.8628571428571429,0.8628571428571429,0.6561617859664459,0.7327398710150859,0.7572172709180583,0.7800244784106111,0.7828571428571428,0.8265732197944359,0.8342857142857143,0.8390483898942013,0.8447875983208447,0.8503836352749502,0.8514285714285714,0.8514285714285714,0.8514285714285714,0.8514285714285714,0.8514285714285714,0.8514285714285714,0.8600632681055962,0.8628571428571429
1928,org.heal.module.search.AdvSearchDAO,BRANCH,branch_180,1596080680,175,172,9,151,414,203233,0,21454,262479,27,55,130,274,172,0.8628571428571429,0.8628571428571429,0.6852987012987013,0.7605549175015066,0.7726402539187571,0.7837123833418342,0.7909492991572884,0.8052125077609076,0.8457142857142858,0.8466971916971917,0.8514285714285714,0.852306475531389,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8614959859017035,0.8628571428571429,0.8628571428571429
1929,org.heal.module.search.AdvSearchDAO,BRANCH,branch_180,1144022217,175,172,9,147,706,338440,0,36502,224488,30,50,144,248,172,0.84,0.84,0.6505065830263687,0.6989316220911036,0.712033424642373,0.7232957678765854,0.7346832843738413,0.7416108452950558,0.7740770449452635,0.7872626928451452,0.801492487104732,0.8141080884206987,0.8171428571428572,0.8212384649291189,0.8310135674381485,0.8342857142857143,0.8342857142857143,0.8382832229205595,0.84,0.84
1930,org.heal.module.search.AdvSearchDAO,BRANCH,branch_180,2103348624,175,172,9,150,663,351624,0,34230,232594,28,46,130,213,172,0.8571428571428571,0.8571428571428571,0.6618074191002368,0.7654248708955842,0.8139827984057059,0.831731886865556,0.8342857142857143,0.8342857142857143,0.8342857142857143,0.8501272762874486,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571
1931,org.heal.module.search.AdvSearchDAO,BRANCH,branch_180,873217175,175,172,9,149,651,340275,0,33737,232933,29,50,127,221,172,0.8514285714285714,0.8514285714285714,0.5683525268868374,0.7160588927808381,0.8082913948874584,0.8440576372113926,0.8497430256974302,0.8514285714285714,0.8514285714285714,0.8514285714285714,0.8514285714285714,0.8514285714285714,0.8514285714285714,0.8514285714285714,0.8514285714285714,0.8514285714285714,0.8514285714285714,0.8514285714285714,0.8514285714285714,0.8514285714285714
1932,org.heal.module.search.AdvSearchDAO,BRANCH,branch_180,3351329646,175,172,9,152,904,454401,0,46733,253635,32,55,140,259,172,0.8685714285714285,0.8685714285714285,0.5781590406333683,0.7378181818181818,0.7885657920694418,0.804429386284685,0.8100310407705906,0.8241742533821153,0.8285714285714286,0.8285714285714286,0.8285714285714286,0.8486540824304702,0.8571428571428571,0.8610589410589411,0.8628571428571429,0.8628571428571429,0.8628571428571429,0.8664437207985275,0.8685714285714285,0.8685714285714285
1933,org.heal.module.search.AdvSearchDAO,BRANCH,branch_180,1287606761,175,172,9,151,500,268373,0,25864,270630,30,50,137,241,172,0.8628571428571429,0.8628571428571429,0.5884088728340012,0.7786094163692875,0.8182820778704243,0.836402849228334,0.8444807779799818,0.8457142857142858,0.8457142857142858,0.8457142857142858,0.8488086231904667,0.8514285714285714,0.8569994044862039,0.8628571428571429,0.8628571428571429,0.8628571428571429,0.8628571428571429,0.8628571428571429,0.8628571428571429,0.8628571428571429
1934,org.heal.module.search.AdvSearchDAO,BRANCH,branch_180,3550616087,175,172,9,151,585,308832,0,30235,225187,27,54,137,272,172,0.8628571428571429,0.8628571428571429,0.6088454774963001,0.711397995583489,0.770895123866638,0.7918884473262218,0.8031222037761333,0.8274149257097747,0.8429050088324122,0.849921550015355,0.8554766987330542,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8607924943194312,0.8628571428571429,0.8628571428571429,0.8628571428571429
1935,org.heal.util.InterfaceUtilitiesBean,BRANCH,branch_180,2751253553,38,36,7,36,2303,501594,0,119963,203124,18,23,49,64,36,0.9473684210526316,0.9473684210526316,0.9187382546949688,0.9473684210526316,0.9473684210526316,0.9473684210526316,0.9473684210526316,0.9473684210526316,0.9473684210526316,0.9473684210526316,0.9473684210526316,0.9473684210526316,0.9473684210526316,0.9473684210526316,0.9473684210526316,0.9473684210526316,0.9473684210526316,0.9473684210526316,0.9473684210526316,0.9473684210526316
